Source (A)	Source (B)	Source (C)	Source (D)	Source (E)	WC	WPS	Sixltr	Dic	Pronoun	I	We	Self	You	Other	Negate	Assent	Article	Preps	Number	Affect	Posemo	Posfeel	Optim	Negemo	Anx	Anger	Sad	Cogmech	Cause	Insight	Discrep	Inhib	Tentat	Certain	Senses	See	Hear	Feel	Social	Comm	Othref	Friends	Family	Humans	Time	Past	Present	Future	Space	Up	Down	Incl	Excl	Motion	Occup	School	Job	Achieve	Leisure	Home	Sports	TV	Music	Money	Metaph	Relig	Death	Physcal	Body	Sexual	Eating	Sleep	Groom	Swear	Nonfl	Fillers	AllPunc	Period	Comma	Colon	SemiC	QMark	Exclam	Dash	Quote	Apostro	Parenth	OtherP
http://www.facebook.com/152033178165965/posts/856977564338186#152033178165965\_856977564338186	re <<<tokendbusername>>> bahn sitzt man bei der bahn heute gemeinschaftlich in der eisdiele oder nennt sich das arbeit was in nrw zurzeit praktiziert wird	unknown	unknown		24	96.08	66.17	1.79	25.77	24.00	16.67	16.67	12.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.33	4.17	0.00	0.00	0.00	4.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.17	0.00	0.00	0.00	4.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.17	0.00	0.00	8.33	0.00	8.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.50	0.00	4.17	4.17	0.00	4.17	0.00	0.00	0.00	0.00	0.00	0.00
http://www.facebook.com/125797237471539/posts/1062979770419943?comment\_id=1063381477046439#125797237471539\_1062979770419943\_1063381477046439	re mario barth da sollte sich unsere bahn mal ein beispiel nehmen <<<tokenhyperlink>>> train	unknown	unknown		19	92.84	50.00	1.00	25.77	9.50	10.53	10.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.53	0.00	10.53	0.00	0.00	0.00	42.11	15.79	0.00	5.26	0.00	0.00	0.00	5.26	0.00	0.00	0.00	15.79
http://www.facebook.com/120907856628/posts/10152968999956629?comment\_id=10152969243641629#120907856628\_10152968999956629\_10152969243641629	re heide park resort erstmal mit der bahn nach hinten fahren und dann krake und flug der dämonen xd	unknown	unknown		19	92.84	50.00	1.00	25.77	19.00	10.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.26	0.00	0.00	5.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
http://www.gutefrage.net/frage/welcher-fagrkarte-fuer-2-wochen-kaufen#question-47517899	welcher fagrkarte für <<<tokennumber>>> wochen kaufen guten tag ich habe eine frage ich bin schüler und ich muss <<<tokennumber>>> wochen lang von <<<tokennumber>>> hanstedt mit dem bus nach buchholz nordheide und dann mit der bahn von buchholz nordheide nach hamburg hbf fahren welche karte ist am besten geeignet für mich damit ich nicht soviel geld ausgeben muss auf eine antwort würde ich mich freuen mit freundlichen grüßen <<<tokenhyperlink>>> tag fahrkarte	unknown	unknown		71	91.35	50.00	1.00	25.77	14.20	21.13	1.41	1.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.41	0.00	0.00	0.00	1.41	0.00	0.00	0.00	4.23	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.68	2.82	2.82	1.41	0.00	2.82	1.41	1.41	0.00	0.00	0.00	0.00
http://twitter.com/Zimtsternmaus/statuses/718534377102319624	dronkso auf dem bettordnung muss sein lieber kobold freue mich auch ich koche kaffee du holst brötchen danach abenteuer bahn	unknown	unknown		20	92.84	50.00	1.00	25.77	10.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	20.00	0.00	10.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	0.00	5.00
http://www.alovelyjourney.de/2015/11/geschenktipps-schones-unter-40-euro.html#1447859926903	bei uns wird es deshalb wohl die bahn von hubel <<<tokenannoyeddots>>> bei uns wird es deshalb wohl die bahn von hubelino geben die kann man auf lego duplo setzen <<<tokenhappysmiley>>> <<<tokenhyperlink>>> <<<tokenhyperlink>>> ideen <<<tokennumber>>> und <<<tokennumber>>> <<<tokenhyperlink>>>	unknown	unknown		44	92.84	58.97	1.00	68.66	22.00	11.36	15.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.82	0.00	0.00	0.00	9.09	0.00	2.27	2.27	0.00	0.00	0.00	0.00	2.27	0.00	0.00	0.00	2.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.82	0.00	0.00	0.00	0.00	0.00	0.00	2.27	0.00	0.00	0.00	6.82	4.55	0.00	4.55	0.00	0.00	0.00	38.64	13.64	2.27	0.00	0.00	0.00	0.00	13.64	0.00	0.00	0.00	9.09
http://www.morgenweb.de/nachrichten/sudwest/stuttgart-21-polizeieinsatz-war-rechtswidrig-1.2524968	stuttgart <<<tokennumber>>> polizeieinsatz war rechtswidrig südwest stuttgart <<<tokennumber>>> polizeieinsatz war rechtswidrig fünf jahre nach dem rüden polizeieinsatz mit wasserwerfen gegen die gegner desbahnprojekts stuttgart <<<tokennumber>>> steht fest das land hat unter der damaligen cdu fdp regierung <<<tokennumber>>> gegen das grundgesetz verstoßen	unknown	unknown		42	92.84	50.00	1.00	1.00	42.00	35.71	11.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.38	0.00	0.00	0.00	9.52	0.00	4.76	0.00	4.76	0.00	4.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.76	0.00	0.00	4.76	0.00	0.00	0.00	2.38	0.00	2.38	0.00	2.38	0.00	0.00	2.38	0.00	0.00	0.00	7.14	0.00	0.00	0.00	0.00	0.00	0.00	19.05	0.00	0.00	2.38	0.00	0.00	0.00	11.90	0.00	0.00	0.00	4.76
http://twitter.com/DerFiXx/statuses/672933068064313344	ich habe ein youtube video von tilletv positiv bewertet <<<tokenhyperlink>>> nachts in sbahn aufgewacht hd tillevision	unknown	unknown		21	96.41	50.00	1.00	25.77	21.00	33.33	19.05	4.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.76	4.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.76	0.00	4.76	0.00	0.00	9.52	0.00	0.00	0.00	0.00	4.76	0.00	4.76	0.00	0.00	0.00	52.38	4.76	0.00	4.76	0.00	0.00	0.00	9.52	0.00	0.00	0.00	33.33
http://twitter.com/GamingFai/statuses/679351124407754752	kann meine bahn bitte nicht verspätung haben thx	unknown	unknown		9	92.84	50.00	1.00	99.00	9.00	11.11	22.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.11	11.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	22.22	0.00	22.22	11.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
http://www.fnweb.de/region/baubeginn-mit-hindernissen-1.2329425	baubeginn mit hindernissen <<<tokenquote>>> gewinnen würzner betonte die wirtschaftlichkeit des mobilitätsnetzes und stellte den nutzen für die pendler und den umweltschutz heraus <<<tokenquote>>> <<<tokenquote>>> der öffentliche nahverkehr ist das rückgrat der klimafreundlichen mobilität <<<tokenquote>>> <<<tokenquote>>> für die verkehrsteilnehmer der <<<tokenquote>>>	unknown	unknown		34	89.49	38.42	1.00	25.77	11.33	47.06	20.59	2.94	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.94	8.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.94	0.00	0.00	0.00	0.00	2.94	0.00	8.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.88	0.00	0.00	8.82	2.94	0.00	2.94	0.00	0.00	0.00	26.47	5.88	0.00	2.94	0.00	0.00	0.00	0.00	17.65	0.00	0.00	0.00
http://twitter.com/airjibeer/statuses/674299664150196224	wahnsinn im <<<tokennumber>>> tunnelgewurstel wird das zum albtraum und zur todesfalle <<<tokenbahnhashtag>>> <<<tokenhyperlink>>>	unknown	unknown		17	73.36	27.83	1.00	25.77	8.50	29.41	11.76	5.88	5.88	5.88	5.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.88	0.00	0.00	0.00	5.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.88	0.00	5.88	0.00	0.00	0.00	41.18	17.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	23.53
http://twitter.com/avariluna/statuses/689402683879358464	rt <<<tokendbusername>>> info stellwerksstörung in köln hbf <<<tokenhyperlink>>> <<<tokenbahnhashtag>>> nw re <<<tokennumber>>> re <<<tokennumber>>> re <<<tokennumber>>> re <<<tokennumber>>> re <<<tokennumber>>> re <<<tokennumber>>> re <<<tokennumber>>> rb <<<tokennumber>>> rb <<<tokennumber>>> rb <<<tokennumber>>>	unknown	unknown		24	96.08	66.17	1.79	25.77	24.00	8.33	16.67	4.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.17	0.00	0.00	0.00	0.00	4.17	4.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.17	0.00	4.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.33	0.00	8.33	4.17	0.00	0.00	79.17	4.17	0.00	4.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	70.83
http://www.facebook.com/152033178165965/posts/850581241644485?comment\_id=850657224970220#152033178165965\_850581241644485\_850657224970220	re <<<tokendbusername>>> bahn oder den haken für direktverbindungen	unknown	unknown		8	92.84	50.00	1.00	25.77	8.00	12.50	12.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	25.00	0.00	12.50	12.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
http://twitter.com/Maritierchen/statuses/687520838204166144	rosenmarmelade <<<tokendbusername>>> bahn sie wollten doch nur wissen was für ein ticket du gebucht hast nicht dein ticket sehen	unknown	unknown		19	86.18	50.00	1.00	25.77	19.00	15.79	15.79	5.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.26	0.00	0.00	0.00	5.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	36.84	10.53	10.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.79
